00:00:13 fe80::212:6d02:0:400d,ff02::1,17,0,1,6
00:00:23 fe80::212:6d02:0:400d,ff02::1,18,0,1,6
00:00:33 fe80::212:6d02:0:400d,ff02::1,19,0,1,6
00:00:38 fe80::212:6d02:0:4013,ff02::1,17,0,1
00:00:42 fe80::212:6d02:0:4013,ff02::1,18,0,1
00:00:42 fe80::212:6d02:0:400d,ff02::1,20,0,1,6
00:00:46 fe80::212:6d02:0:4013,fe80::212:6d02:0:400d,19,0,8
00:00:46 ,19,,
00:00:52 fe80::212:6d02:0:400d,ff02::1,21,0,1,6
00:01:02 ,22,,
00:01:11 fe80::212:6d02:0:400d,ff02::1,23,0,1,6
00:01:21 fe80::212:6d02:0:400d,ff02::1,24,0,1,6
00:01:31 fe80::212:6d02:0:400d,ff02::1,25,0,1,6
